Region,LAWASiteID,LAWAWellName,Latitude,Longitude,Chloride,Dissolved reactive phosphorus,E. coli,Electrical conductivity,Nitrate nitrogen
Canterbury,LAWA-102524,L37/0556,-43.81771836,172.068921,7.623529411764705,0.002725,1.6470588235294117,25.470588235294116,7.0058823529411764
Canterbury,LAWA-102525,L37/0685,-43.85575369,171.7704408,5.308,0.0052545454545454544,3.744186046511628,16.89,6.18
Canterbury,LAWA-102527,L37/1438,-43.90280516,171.7798557,5.372000000000001,0.0030416666666666665,1.0816326530612246,20.452,6.2620000000000005
Canterbury,LAWA-102528,L37/1713,-43.9636215,172.0111157,5.5024,0.006035294117647059,1.0,17.788,0.4808
Canterbury,LAWA-102529,M33/0203,-42.87545757,172.6771484,8.096,0.005188235294117647,1.0,20.488000000000003,3.5839999999999996
Canterbury,LAWA-102530,M34/0192,-43.26647344,172.705793,3.4863636363636363,0.0033416666666666664,1.0,9.6,0.26636363636363636
Canterbury,LAWA-102531,M34/0560,-43.16463543,172.7526972,35.45454545454545,0.10823076923076923,1.0,31.354545454545452,0.24454545454545454
Canterbury,LAWA-102532,M34/0758,-43.13063892,172.7228241,23.244444444444444,0.3318181818181818,1.1111111111111112,46.50888888888889,0.2663111111111111
Canterbury,LAWA-102533,M35/0217,-43.29715479,172.5869789,4.576190476190476,0.004508333333333334,7.619047619047619,9.614285714285714,0.6114285714285714
Canterbury,LAWA-102534,M35/0474,-43.28377536,172.7096667,3.860869565217391,0.008269230769230768,1.0,11.52608695652174,0.41608695652173916
Canterbury,LAWA-102535,M35/0698,-43.39399356,172.5958854,9.153846153846153,0.006325,1.0,17.21076923076923,4.384615384615385
Canterbury,LAWA-102536,M35/0834,-43.38249604,172.6497446,6.414285714285714,0.012183333333333332,1.0,16.6,1.4257142857142857
Canterbury,LAWA-102537,M35/0925,-43.47963336,172.2867002,2.2045454545454546,0.003575,1.0,9.963636363636363,0.6563636363636364
Canterbury,LAWA-102538,M35/10179,-43.37306114,172.5387386,8.4875,0.006925,1.0,18.925,4.3125
Canterbury,LAWA-102539,M35/11059,-43.49737273,172.3840749,6.221052631578948,0.0023833333333333332,1.0,15.605263157894736,2.501578947368421
Canterbury,LAWA-102540,M35/11936,-43.40294848,172.3189118,7.531578947368421,0.0026928571428571427,1.0,16.0,4.636842105263158
Canterbury,LAWA-102541,M35/11975,-43.44400083,172.6551491,7.027272727272727,0.01183,1.0,12.845454545454546,1.0036363636363637
Canterbury,LAWA-102542,M35/1382,-43.48904805,172.542393,3.6064102564102565,0.003,1.0,11.877777777777778,0.5721794871794872
Canterbury,LAWA-102543,M35/1860,-43.53793421,172.5566874,3.7,0.017907142857142854,1.0,10.280952380952382,0.5504761904761905
Canterbury,LAWA-102544,M35/18612,-43.54687006,172.6328973,14.614285714285714,0.003942857142857143,1.0,32.04285714285714,4.757142857142857
Canterbury,LAWA-102546,M35/2325,-43.52168639,172.6302288,3.8058823529411767,0.0108,1.0,11.31764705882353,0.22529411764705884
Canterbury,LAWA-102547,M35/2960,-43.49963997,172.7216372,5.7594594594594595,0.01763076923076923,1.0,11.027027027027026,0.18567567567567567
Canterbury,LAWA-102548,M35/2961,-43.49843073,172.7240661,6.3828571428571435,0.04900769230769231,1.0,13.16,0.06802857142857144
Canterbury,LAWA-102549,M35/3755,-43.44655375,172.6437548,5.291304347826087,0.012692307692307694,1.0,10.691304347826087,0.9947826086956522
Canterbury,LAWA-102550,M35/4264,-43.30833935,172.6794709,3.9588235294117644,0.03136666666666667,1.0,14.276470588235293,0.06705882352941177
Canterbury,LAWA-102551,M35/4757,-43.30540161,172.2957517,7.961702127659574,0.011436363636363635,1.127659574468085,16.50212765957447,7.006382978723405
Canterbury,LAWA-102552,M35/4795,-43.36224265,172.5754012,11.977777777777778,0.00594,1.0,21.977777777777778,7.016666666666667
Canterbury,LAWA-102553,M35/4875,-43.47929589,172.557435,2.4538461538461536,0.00265,1.0,10.03076923076923,0.4115384615384615
Canterbury,LAWA-102554,M35/5139,-43.46840816,172.5134751,1.8529411764705883,0.0025636363636363634,1.0,8.700000000000001,0.19705882352941176
Canterbury,LAWA-102555,M35/5251,-43.47426653,172.6236568,2.4318181818181817,0.014207692307692308,1.0,10.409090909090908,0.31136363636363634
Canterbury,LAWA-102556,M35/5440,-43.4062507,172.4821118,8.339583333333334,0.003608333333333333,1.0625,18.872916666666665,6.964583333333334
Canterbury,LAWA-102557,M35/5604,-43.33799512,172.6449452,6.131578947368421,0.0021000000000000003,1.0,14.36315789473684,0.4663684210526316
Canterbury,LAWA-102558,M35/6040,-43.51661204,172.5476899,4.872727272727273,0.0092,1.0,13.194999999999999,0.27045454545454545
Canterbury,LAWA-102559,M35/6385,-43.40080848,172.3256715,6.858,0.0022066666666666667,1.0,16.227999999999998,5.426
Canterbury,LAWA-102560,M35/6639,-43.31896617,172.5007174,9.904761904761905,0.011327272727272727,1.0,17.095238095238095,5.647619047619047
Canterbury,LAWA-102561,M35/6656,-43.46926301,172.5798521,3.227272727272727,0.015600000000000001,1.0,9.022727272727273,0.2631818181818182
Canterbury,LAWA-102562,M35/6935,-43.47789774,172.3868193,2.1041666666666665,0.004821428571428572,1.0,9.445833333333335,0.325
Canterbury,LAWA-102563,M35/7878,-43.2984231,172.5454995,3.2571428571428576,0.006190909090909091,1.0,9.185714285714287,0.3414285714285714
Canterbury,LAWA-102564,M35/8479,-43.35144769,172.3818991,5.572222222222222,0.007144444444444444,3.9444444444444446,12.2,2.001666666666667
Canterbury,LAWA-102565,M35/8744,-43.32334409,172.3572662,7.161538461538461,0.0038699999999999997,1.0,17.184615384615384,4.7615384615384615
Canterbury,LAWA-102566,M35/9594,-43.28465758,172.7200483,3.672222222222222,0.003822222222222222,1.0,11.7,0.322
Canterbury,LAWA-102567,M36/0040,-43.5605816,172.2605524,16.08235294117647,0.002788888888888889,1.3125,21.641176470588235,9.847058823529412
Canterbury,LAWA-102568,M36/0153,-43.63192047,172.4850983,23.990000000000002,0.0026454545454545455,1.85,29.505000000000003,8.809999999999999
